Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
CNG,SunLine Transit Agency,83-255 Highway 111,"Exit I-10 at Auto Center Drive, go south on Highway 111, go right, station on left.",Indio,CA,92201,,760-343-3456,E,,Public - Credit card at all times,24 hours daily,M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.714919,-116.211564,2020-07-13,1352,2020-07-13 20:30:49 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,1300,66000,,,,,,,,Q,3600,,,,,,,,,,,,,,
CNG,SoCalGas - Energy Resource Center,9240 E Firestone Blvd,"Exit I-605 at Firestone Blvd, west on Firestone past Woodruff Ave, left U-turn at Stonewood Center entrance, and the station is on the right",Downey,CA,90241,,213-244-5681,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,33.932994,-118.119479,2020-08-05,1353,2020-08-05 19:05:18 UTC,T,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,150,18781,,,,,,,,Q,3600,,,,,,,,,,,,,,
CNG,Trillium - Southern California Gas Co,1919 S State College Blvd,"Exit I-5 at State College Blvd/The City Dr, go north on State College, turn left/west on Gene Autry, and the station is on the right.",Anaheim,CA,92806,,800-920-1166,E,,Public - Credit card at all times,24 hours daily; call 800-920-1166 to set up a fueling account,A M V,,Q,3000 3600,,,,,,,200-8,33.801121,-117.889388,2020-11-09,1354,2020-11-12 18:53:31 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,400,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,SoCalGas - Compton Base,1471 E Elm St,"Access on Elm St, exit I-710 at Rosecrans Ave, west on Rosecrans to Bullis, turn left/south to Elm St, turn right/west, and the station is on the right",Compton,CA,90221,,213-244-5681,E,,Public - Card key at all times,24 hours daily; contact station for fueling card to open gate,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,33.899899,-118.207088,2020-08-05,1361,2020-08-05 19:05:18 UTC,T,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,2,,500,87647,,,,,,,,Q,3600,,,,,,,,,,,,,,
CNG,City of Ontario - City Yard,1440 S Cucamonga St,"Exit Highway 60 at Euclid, go north, right/east on Francis, left/north on Bon View, access from Cucamonga St",Ontario,CA,91761,,909-395-2649,E,,Public - Credit card at all times,24 hours daily,M V,,Q,3600,,,,,,,200-9,34.047068,-117.634077,2020-07-13,1370,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,925,98000,,,,,,,,Q,3600,,,,,,,,,,,,,,
CNG,Clean Energy - Palm Springs International Airport,3400 E Tahquitz Canyon Way,"Exit I-10 at Gene Autry Trail, south to Hwy 111/Vista Chino, right to Sunrise Way, left on Sunrise, left on Baristo, proceed to Palm Springs Airport, and station is on the right",Palm Springs,CA,92262,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.823151,-116.508135,2019-05-09,1380,2020-12-21 23:46:17 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,2,,150,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
ELEC,Los Angeles Convention Center,1201 S Figueroa St,West hall and South hall,Los Angeles,CA,90015,,213-741-1151,E,,Public,24 hours daily; pay lot,,,,,,12,,,Non-Networked,,GPS,34.040539,-118.271387,2020-11-09,1523,2020-11-09 16:53:32 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Cherokee & Hollywood Parking Garage,1718 N Cherokee Ave,,Los Angeles,CA,90028,,213-550-9904,E,,Public,24 hours daily; pay lot,,,,,,4,,,Non-Networked,,200-8,34.102404,-118.334758,2019-05-09,1526,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,California Air Resources Board,9530 Telstar Ave,,El Monte,CA,91731,,626-575-6800,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,34.06872,-118.064,2019-09-09,1583,2020-12-09 23:35:08 UTC,SG,,,,,,,,J1772,US,,,,Public,,public,,,STATE_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Scripps Green Hospital,10666 N Torrey Pines Rd,"Patient Parking Structure, level G",La Jolla,CA,92037,,858-554-9100,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,32.89947,-117.243,2019-12-12,6355,2020-12-06 18:51:53 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Pay to Park,,,,,,,,,,,,,,,,,,,,
ELEC,San Diego Wild Animal Park,15500 San Pasqual Valley Rd,,Escondido,CA,92027,,760-747-8702,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,33.098589,-117.004433,2019-02-06,6384,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Galpin Motors,15421 Roscoe Blvd,,Sepulveda,CA,91343,,800-256-6219,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,34.221665,-118.468371,2019-05-09,6405,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Galleria at Tyler,1299 Galleria at Tyler,,Riverside,CA,92503,,951-351-3110,E,,Public,6am-12am daily,,,,,,4,,,Non-Networked,,GPS,33.909914,-117.459053,2020-02-06,6425,2020-02-06 21:24:11 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Pasadena - Holly Street Garage,150 E Holly St,,Pasadena,CA,91103,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,16,,,Non-Networked,,200-8,34.14762,-118.147111,2020-04-08,6505,2020-04-08 12:29:55 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Pasadena - De Lacey Garage,45 De Lacey Ave,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,34.145138,-118.152655,2020-12-03,6506,2020-12-03 22:33:12 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Pasadena - Schoolhouse Garage,33 E Green St,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,3,,,Non-Networked,,200-8,34.145119,-118.150133,2020-12-03,6507,2020-12-03 22:33:12 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Pasadena Hilton,150 S Los Robles,Located at valet and self parking,Pasadena,CA,91101,,626-577-1000,E,,Public,24 hours daily; for guest use only; valet fee,,,,,,4,,,EV Connect,https://www.evconnect.com,200-9,34.142973,-118.140553,2020-08-05,6508,2020-08-05 19:05:18 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Bristol Farms,606 Fair Oaks Ave,,South Pasadena,CA,91030,,626-441-5450,E,,Public,24 hours daily,,,,,,,,1 LP Inductive,Non-Networked,,200-9,34.118433,-118.149597,2020-10-09,6509,2020-10-09 12:41:43 UTC,P,,,,,,,,,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNG,United Parcel Service,1735 S Turner Ave,"Exit I-10 at Haven Ave, go south, right/west on Jurupa St, left/south on Turner. From Highway 60, exit at Archibald Ave, go north, right/east on Jurupa St, right/south on Turner Ave, station is on the left.",Ontario,CA,91761,,909-827-9944,E,,Public - Card key at all times,24 hours daily; contact station at 909-827-9944 to obtain a FleetStar keycard; Accepts FleetStar Card,,,Q,3000 3600,,,,,,,200-8,34.042311,-117.584572,2020-06-09,7037,2020-06-23 14:35:53 UTC,P,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,2,,500,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - City of Tulare,3989 S K St,"South on Hwy 99, exit at Paige going west, 1 mile to South K St, go 1 mile south; LCNG station",Tulare,CA,93274,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.169487,-119.338155,2019-05-09,7041,2020-12-21 23:46:17 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,4,,865,,,,,,,,,Q,3600,,,,,,,,,,,,,,
ELEC,Hyatt Regency Long Beach,200 S Pine Ave,,Long Beach,CA,90802,,562-491-1234,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,1,,,Non-Networked,,GPS,33.7637,-118.192,2019-09-09,7172,2020-12-06 19:02:18 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Los Angeles International Airport (LAX) - Lot 6,1 World Way,Central Terminal Area (CTA) - P6,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.94325,-118.403342,2020-07-13,7184,2020-07-13 20:30:49 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Northridge Fashion Center - Yard House,9301 Tampa Ave,Located at Tampa & Nordhoff,Northridge,CA,91324,,818-885-9700,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.241116,-118.556708,2020-03-03,7192,2020-03-03 21:13:47 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,Ontario Airport Hilton,700 N Haven Ave,,Ontario,CA,91764,,909-980-0400,E,,Public,24 hours daily; guest use only,,,,,,1,,,Non-Networked,,GPS,34.07122,-117.575,2020-07-13,7194,2020-07-13 20:30:49 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Courtyard Marriott - Oxnard Ventura,600 E Esplanade Dr,,Oxnard,CA,93030,,805-988-3600,E,,Public,24 hours daily; guest use only,,,,,,1,,,Non-Networked,,GPS,34.228315,-119.170865,2020-03-03,7195,2020-03-03 21:13:47 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Hilton - Palm Springs,400 E Tahquitz Canyon Way,,Palm Springs,CA,92262,,760-320-6868,E,,Public,24 hours daily; pay lot; priority given to registered guests,,,,,,2,,,Non-Networked,,GPS,33.824004,-116.543589,2020-05-06,7196,2020-05-06 17:56:57 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,East Bay Mini,4340 Rosewood Dr,,Pleasanton,CA,94588,,925-251-7070,E,,Public,Dealership business hours,,,,,,2,,,Non-Networked,,200-8,37.700187,-121.876172,2019-10-04,7197,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Inland Empire Foods,5425 Wilson St,,Riverside,CA,92509,,951-682-8222,E,,Public,"24 hours M-Th, 12am-4:30pm F",,,,,,3,,,Non-Networked,,GPS,34.0189,-117.38,2019-11-08,7206,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Sacramento International Airport - Daily A Lot,Lindbergh Dr,,Sacramento,CA,95837,,916-874-0670,E,,Public,24 hours daily; pay lot,,,,,,4,,1 SP Inductive,Non-Networked,,GPS,38.69005,-121.58889,2020-07-13,7212,2020-07-13 20:30:49 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Santa Monica - Airport,3223 Donald Douglas Loop,,Santa Monica,CA,90405,,310-458-8516,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,34.017081,-118.44704,2020-11-09,7229,2020-11-09 16:53:32 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,City of Santa Monica - Pier,200 Santa Monica Pier,,Santa Monica,CA,90405,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,3,,,Non-Networked,,200-9,34.010021,-118.49583,2020-07-13,7230,2020-07-13 20:30:49 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Westfield Fashion Square,14006 Riverside Dr,"level 1 of the Parking Garage near the main entrance, located across from 85°C Bakery Cafe",Sherman Oaks,CA,91423,,818-783-0550,E,,Public,6am-12am daily,,,,,,4,,,Volta,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.156839,-118.434454,2020-03-03,7233,2020-03-03 21:13:47 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Temecula - 6th Street Lot,28462 Front St,Mercedes Street,Temecula,CA,92590,,951-694-6411,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,33.49605,-117.152,2019-08-08,7236,2020-01-21 18:34:38 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Universal City Hilton,333 Universal Terrace Pkwy,,Universal City,CA,91608,,818-506-2500,E,,Public,24 hours daily; pay lot; see valet for access,,,,,1,,,,Non-Networked,,200-8,34.138717,-118.35904,2019-09-09,7242,2020-01-21 18:34:38 UTC,P,,,,,,,,NEMA520,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Van Nuys Amtrak/Metrolink Station,7724 Van Nuys Blvd,,Van Nuys,CA,91405,,800-371-5465,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,200-8,34.21108,-118.448704,2020-04-08,7245,2020-04-08 12:29:55 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Office Max - Home Depot,7075 Firestone Blvd,,Downey,CA,90241,,562-806-6600,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,33.94756,-118.153806,2020-12-03,7250,2020-12-03 22:33:12 UTC,T,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Lancaster - City Hall,44933 Fern Ave,Located in the north side parking lot under the solar sun shade parking.,Lancaster,CA,93534,,661-723-6000,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-9,34.698914,-118.145218,2019-02-06,7275,2020-01-21 18:34:38 UTC,T,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,Hyatt at Fisherman's Wharf,555 N Point St,,San Francisco,CA,94133,,415-563-1234,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,1,,,Non-Networked,,GPS,37.80619,-122.4152,2019-09-09,7280,2020-12-06 19:03:52 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Arden Fair Mall,1689 Arden Way,,Sacramento,CA,95815,,916-920-1167,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,38.599693,-121.427045,2020-09-03,7286,2020-09-03 19:35:48 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNG,City of Victorville,14201 McArt Rd,,Victorville,CA,92392,,760-241-6365,E,,Public - Credit card at all times,24 hours daily; station can accommodate heavy-duty vehicles with a maximum of 55 feet in length,A D M V,,Q,3000 3600,,,,,,,200-8,34.508713,-117.332343,2020-07-13,12799,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,196,60000,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Fountain Valley - Orange County Sanitation District,10844 Ellis Ave,"I-405 N, Euclid exit, turn right and go under freeway, left at traffic signal (Euclid/405 southbound entrance), straight onto property, and the station is on the left.",Fountain Valley,CA,92708,,866-809-4869,E,,Public - Credit card at all times,24 hours daily,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.691565,-117.939438,2019-05-09,12826,2020-12-21 23:46:17 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,,1000,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Whittier Union High School District,13200 Mulberry Dr,"Exit I-605, go east on Slauson which turns to Mulberry, cross Greenleaf Ave, station is on right.",Whittier,CA,90602,,562-698-8121,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,33.954901,-118.045014,2020-07-13,12832,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,1,,,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,SoCalGas - Santa Barbara Base,219 N Quarantina St,"From Highway 101, exit at Milpas St, turn away from the ocean and proceed to Montecito St, left on Montecito, go 2 blocks, left on Quarantina St, and the station is on the right",Santa Barbara,CA,93103,,213-244-5681,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,34.421443,-119.684178,2020-08-05,12839,2020-08-05 19:05:18 UTC,T,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,150,63937,,,,,,,,Q,3600,,,,,,,,,,,,,,
CNG,Kings Canyon Unified School District,1600 S Apple Ave,,Reedley,CA,93654,,559-305-7065,E,,Public - Credit card at all times,8am-9pm M-F,M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,36.590599,-119.4258,2020-08-05,12840,2020-08-05 19:05:18 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,1,,125,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,City of Delano,725 S Lexington St,"From Highway 99, take the exit at Woolomes Ave, turn east on Woolomes (left from southbound, right from northbound and proceed to Lexington), turn right on Lexington St, and the station is on the right.",Delano,CA,93215,,661-721-3350,E,,Public - Credit card at all times,24 hours daily,D M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,35.75191,-119.240762,2020-07-13,12841,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
LPG,El Toro,23891 Bridger Rd,At 5 Freeway and El Toro Rd,Lake Forest,CA,92630,,949-837-1459,E,,Public,6am-9:30pm M-F,A Cash D M V,,,,,,,,,,200-9,33.615471,-117.7076,2020-08-05,14744,2020-08-05 19:05:18 UTC,P,,,,,,false,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
LPG,Western Propane Services Inc,12600 Western Ave,"From 22 Fwy exit Beach Blvd, north to Garden Grove Blvd, turn left (west) to Western, turn right (north) approx. 2/10ths mile on east side of street.",Garden Grove,CA,92841,,714-893-9329,E,,Public,"8am-6pm M-F, 9am-6pm Sat, 11am-6pm Sun",Cash Checks D M V,,,,,,,,,,200-9,33.778977,-118.001197,2020-07-13,14747,2020-07-13 20:30:49 UTC,P,,,,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME QUICK_CONNECT,,,,,,,,,,,,,,,,,,
LPG,Don Rose Oil Co,205 N Ben Maddox Way,"Highway 198 E off of 99, take Ben Maddox Exit, go north 3 lights, facility on west side of street",Visalia,CA,93292,,559-733-4717,E,,Public,"7am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,GPS,36.33042928891792,-119.2785736243286,2020-08-05,14755,2020-08-05 19:05:18 UTC,P,,,,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
LPG,Union 76 - Fred Frias,226 N 2nd St,Near Highway 152,Patterson,CA,95363,,209-892-8992,E,,Public,"8am-8pm M-F, 9:30am-7pm Sat",A Cash D M V,,,,,,,,,,200-9,37.475136,-121.131276,2020-08-05,14765,2020-08-05 19:05:18 UTC,P,,,,,,false,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
LPG,Suburban Propane,1765 Arnold Industrial Way,Near Highway 4 and 680,Concord,CA,94520,,925-686-5811,E,,Public,7am-4pm M-F,A Cash D M V,,,,,,,,,,200-8,38.00326,-122.048376,2020-08-05,14777,2020-08-05 19:05:18 UTC,P,,,,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
LPG,AmeriGas,1580 S Main St,West side of Highway 101,Willits,CA,95490,,707-459-5573,E,,Public - Call ahead,8am-5pm M-F,A Cash D M V,,,,,,,,,,200-9,39.392957,-123.348474,2020-08-05,14779,2020-08-05 19:05:18 UTC,P,,,,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPG,DeCarli's Propane,423 Wilson St,"E Washington exit, west to Wilson, left on Wilson, 3 blocks to station",Petaluma,CA,94952,,707-762-4511,E,,Public - Call ahead,"8am-5pm M-F, 8am-4pm Sat",Cash D M V,,,,,,,,,,200-9,38.236513,-122.629384,2020-08-05,14780,2020-08-05 19:05:18 UTC,P,,,,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
LPG,Eel River Fuels - ER Energy,526 S Butte St,,Willows,CA,95988,,530-934-7005,E,,Public - Call ahead,8am-4pm M-F,Cash D M V,,,,,,,,,,200-9,39.514701,-122.194928,2020-08-05,14810,2020-08-05 19:05:18 UTC,P,,,,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
LPG,Mutual Propane,17117 S Broadway St,Near Highway 91 and 110,Gardena,CA,90248,,323-321-3771,E,,Public,7am-4:45pm M-F,A Cash D M V,,,,,,,,,,200-9,33.875777,-118.278709,2020-08-05,15116,2020-08-05 19:05:18 UTC,P,,,,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
